ONS	OS
E05009055	7000000000043617
E05009056	7000000000043636
E05009057	7000000000043665
E05009058	7000000000043621
E05009059	7000000000043650
E05009060	7000000000043641
E05009061	7000000000043616
E05009062	7000000000043611
E05009063	7000000000043639
E05009064	7000000000043644
E05009065	7000000000043658
E05009066	7000000000043612
E05009067	7000000000043653
E05009068	7000000000043628
E05009069	7000000000043651
E05009070	7000000000043622
E05009071	7000000000044472
E05009072	7000000000044470
E05009073	7000000000043627
E05009074	7000000000043657
E05009075	7000000000043662
E05009076	7000000000043646
E05009077	7000000000043652
E05009078	7000000000043613
E05009079	7000000000043624
E05009080	7000000000043630
E05009081	7000000000043623
E05009082	7000000000043635
E05009083	7000000000043668
E05009084	7000000000043626
E05009085	7000000000043747
E05009086	7000000000043642
E05009087	7000000000043638
E05009088	7000000000043609
E05009089	7000000000043631
E05009090	7000000000043615
E05009091	7000000000043620
E05009092	7000000000043659
E05000495	7000000000010953
E05000496	7000000000010962
E05000497	7000000000011304
E05000498	7000000000010944
E05000499	7000000000010966
E05000500	7000000000010959
E05000501	7000000000010957
E05000502	7000000000010958
E05000503	7000000000010954
E05000504	7000000000010963
E05000505	7000000000010947
E05000506	7000000000010942
E05000507	7000000000010920
E05000508	7000000000010946
E05000509	7000000000010964
E05000510	7000000000010956
E05000511	7000000000010960
E05000512	7000000000010945
E05000513	7000000000010969
E05000514	7000000000010961
E05000515	7000000000010926
E05003235	7000000000013241
E05003236	7000000000012865
E05003237	7000000000012971
E05003238	7000000000012840
E05003239	7000000000012764
E05003240	7000000000012912
E05003241	7000000000012963
E05003242	7000000000043534
E05003243	7000000000012873
E05003244	7000000000043535
E05003245	7000000000012931
E05003246	7000000000012872
E05003247	7000000000012882
E05003248	7000000000012884
E05003249	7000000000012847
E05003250	7000000000012888
E05003251	7000000000012843
E05003252	7000000000038970
E05003253	7000000000012886
E05003254	7000000000012881
E05003255	7000000000012861
E05003256	7000000000038972
E05003257	7000000000043536
E05003258	7000000000012851
E05003259	7000000000012844
E05003260	7000000000012845
E05003261	7000000000012854
E05003262	7000000000012959
E05003263	7000000000012848
E05003264	7000000000012927
E05003265	7000000000012878
E05003266	7000000000012752
E05003267	7000000000012910
E05003268	7000000000013021
E05003269	7000000000012922
E05003270	7000000000012916
E05003271	7000000000012917
E05003272	7000000000012921
E05003273	7000000000038971
E05003274	7000000000012924
E05003275	7000000000013018
E05003276	7000000000012902
E05003277	7000000000012904
E05003278	7000000000012905
E05003279	7000000000013017
E05004288	7000000000020274
E05004289	7000000000041844
E05004290	7000000000020365
E05004291	7000000000020266
E05004292	7000000000041842
E05004293	7000000000020268
E05004294	7000000000020362
E05004295	7000000000020280
E05004296	7000000000041841
E05004297	7000000000041845
E05004298	7000000000020270
E05004299	7000000000020282
E05004300	7000000000020345
E05004301	7000000000020361
E05004302	7000000000020351
E05004303	7000000000020352
E05004304	7000000000041843
E05004305	7000000000020344
E05004306	7000000000020277
E05004307	7000000000041840
E05007163	7000000000015811
E05007164	7000000000015781
E05007165	7000000000015643
E05007166	7000000000015902
E05007167	7000000000015799
E05007168	7000000000015794
E05007169	7000000000015804
E05007170	7000000000015833
E05007171	7000000000042096
E05007172	7000000000015844
E05007173	7000000000015881
E05007174	7000000000015883
E05007175	7000000000015882
E05007176	7000000000015886
E05007177	7000000000015790
E05007178	7000000000015824
E05007179	7000000000015849
E05007180	7000000000015877
E05007181	7000000000015831
E05007182	7000000000042097
E05007183	7000000000015835
E05007184	7000000000015784
E05007185	7000000000015860
E05007186	7000000000015843
E05007187	7000000000015788
E05007188	7000000000015830
E05007189	7000000000015809
E05007190	7000000000015717
E05007191	7000000000015812
E05007192	7000000000015819
E05007193	7000000000015893
E05000719	7000000000018709
E05000720	7000000000018714
E05000721	7000000000018712
E05000722	7000000000018716
E05000723	7000000000018713
E05000724	7000000000018733
E05000725	7000000000018691
E05000726	7000000000018810
E05000727	7000000000018708
E05000728	7000000000042500
E05000729	7000000000018734
E05000730	7000000000018711
E05000731	7000000000018737
E05000732	7000000000018685
E05000733	7000000000018687
E05000734	7000000000018735
E05000735	7000000000018710
E05000736	7000000000018738
E05000737	7000000000018686
E05000738	7000000000018919
E05009012	7000000000007702
E05009013	7000000000007589
E05009014	7000000000007705
E05009015	7000000000007710
E05009016	7000000000007722
E05009017	7000000000007591
E05009018	7000000000007592
E05009019	7000000000007599
E05009020	7000000000007502
E05009021	7000000000007575
E05009022	7000000000007548
E05009023	7000000000007452
E05009024	7000000000007586
E05009025	7000000000007566
E05009026	7000000000007695
E05009027	7000000000007603
E05005495	7000000000023435
E05005496	7000000000023718
E05005497	7000000000023441
E05005498	7000000000023358
E05005499	7000000000023275
E05005500	7000000000023438
E05005501	7000000000023266
E05005502	7000000000023262
E05005503	7000000000023265
E05005504	7000000000023268
E05005505	7000000000023269
E05005506	7000000000023263
E05005507	7000000000023446
E05005508	7000000000023353
E05005509	7000000000023246
E05005510	7000000000023715
E05004566	7000000000017327
E05004567	7000000000017326
E05004568	7000000000017296
E05004569	7000000000017334
E05004570	7000000000017394
E05004571	7000000000017293
E05004572	7000000000017395
E05004573	7000000000017294
E05004574	7000000000017295
E05004575	7000000000017329
E05004576	7000000000017299
E05004577	7000000000017333
E05004578	7000000000017325
E05004579	7000000000017331
E05000954	7000000000006094
E05000955	7000000000006074
E05000956	7000000000006082
E05000957	7000000000006065
E05000958	7000000000006067
E05000959	7000000000006071
E05000960	7000000000006066
E05000961	7000000000006092
E05000962	7000000000006095
E05000963	7000000000006091
E05000964	7000000000006073
E05000965	7000000000006079
E05000966	7000000000006090
E05000967	7000000000006081
E05000968	7000000000006070
E05000969	7000000000042424
E05000970	7000000000006069
E05000971	7000000000006062
E05000972	7000000000006075
E05000973	7000000000006072
E05000974	7000000000006080
E05000975	7000000000006093
E05000886	7000000000006057
E05000887	7000000000006027
E05000888	7000000000006055
E05000889	7000000000042401
E05000890	7000000000005976
E05000891	7000000000005975
E05000892	7000000000006028
E05000893	7000000000006084
E05000894	7000000000006058
E05000895	7000000000005965
E05000896	7000000000042508
E05000897	7000000000005963
E05000898	7000000000006060
E05000899	7000000000006025
E05000900	7000000000006078
E05000901	7000000000005977
E05000902	7000000000005973
E05000903	7000000000005964
E05000904	7000000000006026
E05000905	7000000000006024
E05000906	7000000000006061
E05000907	7000000000042402
E05000908	7000000000006064
E05000909	7000000000006096
E05000910	7000000000006021
E05000911	7000000000006029
E05000912	7000000000042403
E05000913	7000000000005966
E05000914	7000000000006059
E05000915	7000000000006020
E05001115	7000000000009709
E05001116	7000000000009751
E05001117	7000000000009750
E05001118	7000000000009702
E05001119	7000000000009700
E05001120	7000000000009705
E05001121	7000000000009743
E05001122	7000000000042561
E05001123	7000000000009788
E05001124	7000000000042563
E05001125	7000000000009708
E05001126	7000000000009746
E05001127	7000000000009698
E05001128	7000000000009703
E05001129	7000000000042562
E05001130	7000000000009690
E05001131	7000000000009809
E05001132	7000000000009744
E05001133	7000000000009749
E05001134	7000000000009706
E05004838	7000000000003832
E05004839	7000000000003822
E05004840	7000000000003804
E05004841	7000000000003829
E05004842	7000000000003824
E05004843	7000000000003830
E05004844	7000000000003800
E05004845	7000000000003836
E05004846	7000000000003798
E05004847	7000000000003831
E05004848	7000000000003802
E05004849	7000000000003797
E05005784	7000000000006471
E05005785	7000000000006461
E05005786	7000000000006479
E05005787	7000000000042293
E05005788	7000000000006469
E05005789	7000000000006456
E05005790	7000000000006487
E05005791	7000000000006476
E05005792	7000000000006391
E05005793	7000000000006393
E05005794	7000000000042294
E05005795	7000000000006389
E05005796	7000000000006481
E05005797	7000000000042295
E05005798	7000000000006387
E05005799	7000000000007124
E05005800	7000000000006465
E05003510	7000000000022669
E05003511	7000000000022738
E05003512	7000000000022703
E05003513	7000000000022707
E05003514	7000000000022744
E05003515	7000000000023152
E05003516	7000000000022687
E05003517	7000000000022662
E05003518	7000000000042095
E05003519	7000000000022684
E05003520	7000000000022758
E05003521	7000000000022692
E05003522	7000000000023153
E05003524	7000000000022756
E05003525	7000000000022680
E05003526	7000000000022907
E05003527	7000000000022912
E05003528	7000000000022688
E05003529	7000000000022762
E05003530	7000000000022749
E05003531	7000000000022741
E05008546	7000000000022736
E05008547	7000000000022719
E05008548	7000000000022760
E05005081	7000000000017917
E05005082	7000000000017927
E05005083	7000000000042061
E05005084	7000000000017908
E05005085	7000000000017902
E05005086	7000000000017897
E05005087	7000000000017925
E05005088	7000000000042064
E05005089	7000000000017923
E05005090	7000000000017903
E05005091	7000000000042062
E05005092	7000000000017926
E05005093	7000000000017919
E05005094	7000000000042063
E05005095	7000000000017898
E05005096	7000000000017901
E05005097	7000000000017915
E05005098	7000000000017912
E05005099	7000000000017904
E05005100	7000000000018131
E05005101	7000000000017905
E05005102	7000000000017911
E05005103	7000000000018124
E05006569	7000000000008258
E05006570	7000000000008304
E05006571	7000000000008363
E05006572	7000000000008361
E05006573	7000000000042209
E05006574	7000000000042208
E05006575	7000000000008259
E05006576	7000000000008791
E05006577	7000000000008347
E05006578	7000000000042211
E05006579	7000000000008392
E05006580	7000000000008389
E05006581	7000000000008395
E05006582	7000000000008325
E05006583	7000000000008369
E05006584	7000000000008352
E05006585	7000000000008332
E05006586	7000000000008359
E05006587	7000000000008272
E05006588	7000000000042210
E05006589	7000000000008788
E05006590	7000000000008270
E05006591	7000000000008281
E05006592	7000000000008287
E05006593	7000000000008291
E05006594	7000000000008341
E05006595	7000000000008255
E05006596	7000000000008252
E05006597	7000000000008348
E05000516	7000000000011437
E05000517	7000000000011426
E05000518	7000000000011479
E05000519	7000000000011467
E05000520	7000000000011471
E05000521	7000000000011472
E05000522	7000000000011405
E05000523	7000000000011494
E05000524	7000000000011466
E05000525	7000000000011425
E05000526	7000000000011402
E05000527	7000000000011495
E05000528	7000000000011403
E05000529	7000000000011478
E05000530	7000000000011470
E05000531	7000000000011404
E05000532	7000000000011477
E05000533	7000000000011493
E05002763	7000000000001604
E05002767	7000000000001637
E05002769	7000000000001459
E05002771	7000000000042291
E05002772	7000000000001462
E05002779	7000000000001490
E05002781	7000000000001518
E05002784	7000000000001554
E05002786	7000000000001557
E05002790	7000000000001563
E05008525	7000000000001606
E05008526	7000000000001521
E05008527	7000000000001477
E05008528	7000000000001432
E05008529	7000000000001497
E05008531	7000000000001670
E05008533	7000000000001514
E05008535	7000000000001457
E05008576	7000000000001532
E05008577	7000000000001504
E05008578	7000000000001542
E05008579	7000000000042290
E05008580	7000000000001474
E05008581	7000000000001516
E05008582	7000000000001512
E05008584	7000000000001467
E05008937	7000000000042292
E05008938	7000000000001486
E05008939	7000000000001473
E05001389	7000000000016686
E05001390	7000000000016754
E05001391	7000000000042456
E05001392	7000000000042455
E05001393	7000000000016678
E05001396	7000000000042454
E05001397	7000000000016669
E05001398	7000000000016676
E05001399	7000000000016677
E05001400	7000000000016666
E05001401	7000000000016718
E05001402	7000000000016684
E05001403	7000000000016762
E05001405	7000000000016671
E05001407	7000000000016719
E05001408	7000000000016664
E05001409	7000000000016668
E05001410	7000000000016682
E05008558	7000000000016672
E05008559	7000000000016738
E05008560	7000000000016683
E05008561	7000000000016737
E05008562	7000000000042453
E05002655	7000000000011738
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002655>
E05002656	7000000000011742
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002656>
E05002657	7000000000011740
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002657>
E05002658	7000000000012090
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002658>
